Sample,B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils,IS
TCGA_A6_3810,-0.11928301,0.198593804,0.031771184,0.00636591,0.022499603,-0.033093391,0.013438021,-0.007045363,-0.005435686,0.005075432,0.030929012,-0.034114419,0.000818855,-0.007687083,0.000946896,0.005010108,-0.00051417,0.001189337,-0.000322882,0.020281401,-0.003256897,8.50E-05,2
TCGA_A6_4105,-0.080757746,0.13542648,0.022747844,0.004670907,0.014158304,-0.021628347,0.009664557,-0.004280495,-0.004086403,0.00344558,0.021464705,-0.023617334,0.000431031,-0.005482354,0.001001179,0.003970393,-0.000646749,0.000878663,-0.000966741,0.013907735,-0.002203548,2.19E-05,2
TCGA_A6_5657,-0.078208511,0.132501412,0.021468693,0.003097043,0.014717117,-0.021708416,0.008273887,-0.004404547,-0.003548499,0.004896364,0.01875847,-0.021991589,0.001227507,-0.001256149,0.000590123,-0.001217829,-0.002038851,0.000375729,-0.002577823,0.013027141,-0.002908605,-0.000867148,2
TCGA_A6_5665,-0.048717522,0.082838858,0.014021183,0.002593236,0.008110653,-0.0123754,0.006507666,-0.002483058,-0.002670334,0.002106684,0.014984725,-0.016299105,1.98E-06,-0.004182524,0.000302808,0.002361791,-0.000558446,0.000602332,-0.003437565,0.010508928,-0.001841131,7.16E-06,2
TCGA_A6_6650,-0.040211415,0.067513784,0.010440693,0.001945946,0.007948025,-0.011178719,0.004767707,-0.002719673,-0.001753189,0.00181124,0.011007654,-0.012167623,0.000387837,-0.002875004,8.98E-05,0.001579233,-0.000704088,0.000433576,-0.001135691,0.007417047,-0.001146138,-5.59E-05,2
TCGA_A6_6780,-0.022024143,0.03615407,0.005880454,0.000990855,0.003127338,-0.005546545,0.002571445,3.51E-05,-0.001528441,0.00096407,0.006371878,-0.006943211,-0.002953967,-0.004343171,0.002709017,0.005052187,0.009877226,-0.000150752,-0.000760501,0.004588458,-0.00260736,0.000598763,2
TCGA_AA_3488,-0.076008505,0.126707931,0.019792191,0.003896803,0.015411036,-0.021951222,0.009268751,-0.005084209,-0.003494628,0.003314567,0.019953655,-0.021997555,0.000713686,-0.005305267,0.000110431,0.003230122,-0.001114922,0.00081702,-0.001022825,0.01308762,-0.002124775,-4.04E-05,2
TCGA_AA_3492,-0.035640258,0.059729439,0.009552266,0.002169003,0.006232542,-0.00956079,0.004271079,-0.001971154,-0.001504326,0.001626162,0.009509333,-0.010574575,0.000284851,-0.002587635,0.000388881,0.001686652,0.000105149,0.000404746,-0.000434998,0.006386067,-0.000953972,3.13E-05,2
TCGA_AA_3494,-0.036749323,0.061807911,0.010558932,0.001676364,0.007273032,-0.010310175,0.006334136,-0.002367784,-0.001895674,0.001192464,0.010798947,-0.011573959,0.00027445,-0.002522237,7.28E-05,0.001553168,-0.000373257,0.000407637,-0.000788882,0.006766716,-0.00120305,4.64E-05,2
TCGA_AA_3496,-0.062537895,0.10583685,0.0186877,0.003091444,0.011323381,-0.016487188,0.008646649,-0.003580957,-0.003218962,0.002456821,0.017919593,-0.01948411,0.000331154,-0.004786862,0.000567418,0.003412196,-6.64E-05,0.000624277,-0.001824333,0.011550295,-0.001794019,0.000104799,2
TCGA_AA_3509,-0.08511619,0.141999663,0.022710726,0.004534504,0.01666832,-0.024060387,0.009995102,-0.00526666,-0.004001111,0.003606973,0.022024328,-0.024260483,0.000754278,-0.005745738,0.000324747,0.003611227,-0.001317384,0.000962964,-0.000483547,0.014159527,-0.002134926,-2.03E-05,2
TCGA_AA_3510,-0.053797732,0.089423094,0.014232577,0.003050677,0.010106041,-0.015060105,0.006139233,-0.003745088,-0.00164262,0.002459344,0.014141607,-0.015766488,0.000232204,-0.003953147,0.000117387,0.00254906,0.000658921,0.000509626,-0.000964546,0.009430805,-0.001366004,2.00E-05,2
TCGA_AA_3520,-0.131848689,0.220321855,0.03735079,0.007115803,0.02577515,-0.037675086,0.014816844,-0.00754504,-0.00663186,0.005706549,0.033229989,-0.036644678,0.001091701,-0.009007531,0.000698596,0.006239051,-0.001955175,0.001565752,0.000376816,0.020930975,-0.002918466,-2.90E-05,2
TCGA_AA_3521,-0.050825966,0.085487006,0.014484514,0.002746118,0.009981073,-0.014463973,0.005887063,-0.003021756,-0.002460611,0.002209716,0.013437963,-0.014803407,0.000264498,-0.003738463,0.000147454,0.002909165,-0.000654655,0.000568836,-0.000519115,0.008708031,-0.001274342,5.70E-05,2
TCGA_AA_3524,-0.053779422,0.090077997,0.014454727,0.00280427,0.010733831,-0.01528485,0.007766734,-0.003610032,-0.002734183,0.002169516,0.015232181,-0.016606643,-0.00014964,-0.004562915,0.000175098,0.003619863,-0.000326341,0.000588903,-0.001712667,0.01002462,-0.001822625,0.000105575,2
TCGA_AA_3534,-0.04580108,0.076812699,0.012255893,0.002239674,0.009180051,-0.012955657,0.006426646,-0.003060802,-0.002172432,0.001832203,0.012866832,-0.014047763,0.000258483,-0.003195417,6.66E-05,0.002028367,-0.00031725,0.000519884,-0.000992788,0.008401371,-0.001383698,-1.13E-05,2
TCGA_AA_3549,-0.092524107,0.15462961,0.02478136,0.004771459,0.018210196,-0.026319945,0.010692399,-0.005819818,-0.00402432,0.004099707,0.024610268,-0.027176017,0.000727978,-0.005691402,0.000136552,0.003215071,-0.00099513,0.00108371,-0.001436091,0.016491184,-0.002593313,-5.25E-05,2
TCGA_AA_3556,-0.092160673,0.153739352,0.02437442,0.004715874,0.017277447,-0.025111049,0.010308635,-0.005874318,-0.004159008,0.004188714,0.023419782,-0.025964394,0.000902277,-0.005911468,0.000389384,0.003440499,-0.001243339,0.001151651,-0.000280905,0.015252584,-0.002542131,-0.000110851,2
TCGA_AA_3655,-0.072114928,0.120844075,0.019482662,0.003918438,0.013682535,-0.020017758,0.008219441,-0.004483718,-0.00326033,0.003223,0.018923383,-0.020922368,0.000519262,-0.0049483,0.000339739,0.003203362,-0.00067839,0.000820392,-0.000731745,0.012364733,-0.001925719,-3.36E-05,2
TCGA_AA_3660,-0.071348495,0.119046265,0.018768749,0.003981168,0.014203768,-0.020568375,0.008195137,-0.004520733,-0.003315525,0.003130526,0.018173453,-0.020006701,0.000634376,-0.004940269,0.000114683,0.003372638,-0.001109072,0.000806204,6.90E-05,0.011496606,-0.001669899,-2.92E-05,2
TCGA_AA_3662,-0.045954354,0.09157877,0.041610952,0.001842661,0.005923996,-0.011683784,0.007478515,0.00308858,-0.007193525,0.000852259,0.018373786,-0.017936703,-8.22E-05,-0.004358151,0.000351405,0.004047742,-0.000578002,0.001276579,-0.002448079,0.009871239,0.000905527,0.00053683,2
TCGA_AA_3664,-0.025458152,0.04292219,0.006784323,0.001257592,0.004434049,-0.006493935,0.002923286,-0.001562287,-0.000990016,0.0010752,0.007275288,-0.008008644,0.000135183,-0.001874934,0.00023315,0.000921118,0.000160468,0.000256594,-0.001034413,0.005166325,-0.000975629,-2.30E-05,2
TCGA_AA_3666,-0.055429667,0.092539421,0.014819647,0.002781681,0.010715873,-0.015276606,0.006317541,-0.00356613,-0.002240601,0.002418415,0.015355037,-0.016890242,9.73E-05,-0.004337695,0.000339855,0.002745195,0.000741713,0.000465967,-0.001882166,0.010678464,-0.001861526,5.79E-05,2
TCGA_AA_3667,-0.025572031,0.044868839,0.009778225,0.001195938,0.004712123,-0.00712567,0.004108419,-0.001103806,-0.001609497,0.00089351,0.008009312,-0.008524077,0.000237433,-0.001692464,0.000107907,0.001148878,-0.000357769,0.000362014,-0.000666502,0.004982507,-0.000588812,9.56E-05,2
TCGA_AA_3672,-0.085607747,0.143127276,0.023521642,0.005546904,0.01510059,-0.023575213,0.010356144,-0.004706699,-0.003832177,0.003930895,0.022541113,-0.024845902,0.000530137,-0.005969995,0.000968967,0.00440814,-0.00077074,0.000950076,-0.000779103,0.01441451,-0.002283837,0.000146379,2
TCGA_AA_3673,-0.098007589,0.163780031,0.026520907,0.005404301,0.019338,-0.028165149,0.011752071,-0.005928962,-0.004670792,0.004150446,0.025034176,-0.027545868,0.000909349,-0.006387837,0.000328387,0.004163551,-0.001503734,0.00108076,0.000156827,0.015700975,-0.002340012,-8.66E-05,2
TCGA_AA_3692,-0.036960588,0.062666343,0.011517932,0.001642659,0.006523426,-0.009506642,0.00464266,-0.002057197,-0.001315739,0.001412976,0.011319614,-0.01231534,0.000137934,-0.002706916,0.000133921,0.001080996,0.002210151,0.000262048,-0.002422883,0.008220145,-0.001001506,6.52E-05,2
TCGA_AA_3812,-0.059223804,0.099387292,0.016544319,0.003834791,0.010991837,-0.018104046,0.006889939,-0.003207493,-0.002190535,0.002950371,0.015282616,-0.017045694,0.000278575,0.002352959,0.000277969,0.002968345,0.000239891,0.000273184,-7.63E-05,0.009532204,-0.001218302,-0.000196253,2
TCGA_AA_3815,-0.085835362,0.146301017,0.029452323,0.005360208,0.013864205,-0.022608619,0.010656736,-0.003003195,-0.005035375,0.003685806,0.023852105,-0.025892072,-0.000481456,-0.006621426,0.00167477,0.005704907,0.001349287,0.000884263,-0.001248052,0.01480898,-0.002195364,0.000224952,2
TCGA_AA_3818,-0.079836023,0.133274595,0.021771214,0.004608652,0.015332308,-0.022697236,0.009033785,-0.004787358,-0.003820184,0.003609357,0.020197423,-0.022361001,0.000724371,-0.005288731,0.000222506,0.003392403,-0.001164493,0.000912237,6.28E-05,0.012844641,-0.001739959,-3.63E-05,2
TCGA_AA_3819,-0.052504466,0.088253973,0.014875886,0.002824532,0.010201678,-0.01488395,0.006063213,-0.003097718,-0.002479837,0.002286795,0.013723326,-0.015132552,0.000507443,-0.003599706,7.78E-05,0.002278014,-0.000720403,0.000660077,-0.000288281,0.008803132,-0.001208011,-4.39E-06,2
TCGA_AA_3837,-0.081611536,0.137077686,0.023493469,0.004535154,0.015756629,-0.023129735,0.009549185,-0.004726998,-0.004038957,0.00350547,0.021141888,-0.023257612,0.000765389,-0.005610562,0.000194504,0.003522396,-0.001517751,0.000982413,-0.000260018,0.013398334,-0.001817154,-4.63E-05,2
TCGA_AA_3844,-0.052903309,0.089006646,0.014346332,0.002370409,0.009827689,-0.013792952,0.006641065,-0.00341084,-0.002049908,0.002316114,0.015813855,-0.017471247,0.000169062,-0.004270258,0.000126832,0.002088919,-0.000572312,0.000669741,-0.003737057,0.011413229,-0.001947132,-1.64E-05,2
TCGA_AA_3848,-0.053663043,0.090152835,0.015067985,0.003003228,0.010607423,-0.015597497,0.006773957,-0.00322183,-0.00262479,0.002286105,0.013967523,-0.015308784,0.00054313,-0.003406694,0.000117814,0.002264406,-0.000827587,0.000599712,0.00019645,0.00862102,-0.001186717,-3.13E-05,2
TCGA_AA_3851,-0.185302825,0.310723046,0.054305413,0.010037765,0.03584169,-0.05279054,0.021017831,-0.010231967,-0.009464727,0.008115799,0.047055357,-0.051872568,0.001827244,-0.012041918,0.000628679,0.007505823,-0.003170411,0.002165811,-9.25E-05,0.029644023,-0.003890503,-0.000177962,2
TCGA_AA_3854,-0.033445694,0.057426259,0.01109385,0.001608314,0.005896001,-0.008691478,0.003948816,-0.001817713,-0.001740007,0.001385445,0.009533778,-0.010366045,0.000294441,-0.002425957,0.000106701,0.001390154,7.41E-05,0.000435603,-0.000443085,0.006297767,-0.000856755,5.49E-06,2
TCGA_AA_3862,-0.07398928,0.124364664,0.020485531,0.003691375,0.013091485,-0.019354014,0.00904003,-0.004180953,-0.003319866,0.003328581,0.021065974,-0.0234719,0.000169473,-0.00568798,0.000341227,0.00330054,-0.001357167,0.00094485,-0.004247226,0.014946155,-0.002614749,-3.06E-05,2
TCGA_AA_3869,-0.024784008,0.042008246,0.00679921,0.001519188,0.00390812,-0.00614966,0.003308825,-0.001327855,-0.001017057,0.001077617,0.007096493,-0.007891648,3.79E-05,-0.001346628,0.000496867,0.001664115,-0.000179141,0.000192537,-0.000514405,0.004767573,-0.000923038,0.000197679,2
TCGA_AA_3870,-0.136406152,0.228522403,0.038240174,0.008028203,0.02670512,-0.039416311,0.015479473,-0.007806301,-0.00684849,0.005886357,0.034863557,-0.038246155,0.000765956,-0.009873227,0.000399216,0.007898182,-0.001436544,0.001516308,0.000258683,0.02173438,-0.002958309,8.47E-05,2
TCGA_AA_3872,-0.038793345,0.065855946,0.010995358,0.00231479,0.006815132,-0.010591488,0.00454855,-0.001969295,-0.001697137,0.001550558,0.010334553,-0.011369423,0.00043144,-0.001647698,0.000495535,0.001974401,-0.000657508,0.0003516,0.000437222,0.006594872,-0.00092914,2.75E-05,2
TCGA_AA_3877,-0.039223091,0.066026272,0.010283361,0.001601433,0.006146086,-0.009058769,0.004686329,-0.00223172,-0.001655098,0.001503439,0.011680544,-0.012806297,0.000425153,-0.003044169,0.000887458,0.001208943,-0.000538934,0.000528258,-0.002249842,0.008544085,-0.001881129,0.000318246,2
TCGA_AA_3930,-0.098564349,0.164321057,0.026983896,0.004710808,0.018407013,-0.027489174,0.010743615,-0.006134319,-0.004255817,0.004785046,0.02440243,-0.027494254,0.002839063,-0.002472872,0.000166432,-0.000637007,-0.002185895,0.00104632,-0.001200834,0.016279182,-0.003183586,-0.000936259,2
TCGA_AA_3939,-0.179588397,0.298750597,0.047873861,0.009739835,0.035895746,-0.051850027,0.020029569,-0.011060781,-0.008563192,0.008015651,0.045302165,-0.050103344,0.001491865,-0.012335179,0.000473959,0.007945962,-0.003282305,0.001960084,-0.000733151,0.029230509,-0.004238311,-0.000105008,2
TCGA_AA_3941,-0.055623213,0.093223708,0.014993622,0.003132947,0.010743767,-0.015703073,0.006247007,-0.003387841,-0.002728762,0.002470296,0.014114494,-0.015558649,0.0005722,-0.003767135,0.000140464,0.002404148,-0.000986461,0.000657593,0.000275503,0.008907178,-0.001269788,-5.26E-05,2
TCGA_AA_3950,-0.025337066,0.042918581,0.007311838,0.000838242,0.00298577,-0.004530638,0.002986706,-0.001198022,-0.000847615,0.000825215,0.008911188,-0.009564747,0.001709025,-0.000329546,0.000910101,0.000204262,0.002737345,9.59E-05,-0.001659348,0.007059803,-0.002036445,9.62E-05,2
TCGA_AA_3955,-0.069174571,0.115075988,0.017914732,0.003675974,0.013840527,-0.019826553,0.007960286,-0.004483151,-0.00314708,0.003061964,0.017732184,-0.019576945,0.000591768,-0.004676549,0.000160325,0.002707466,-0.000569199,0.000741042,-0.000437646,0.011500445,-0.001761038,-7.41E-05,2
TCGA_AA_3966,-0.103498494,0.172663232,0.026090132,0.004924846,0.018952784,-0.027600969,0.012196723,-0.006618672,-0.003189567,0.004141858,0.031373395,-0.03423783,-0.000300253,-0.004705889,0.000676822,0.00294141,0.005258464,0.001009526,-0.005413749,0.023253741,-0.004335519,0.000218925,2
TCGA_AA_3976,-0.048649168,0.081326025,0.013118556,0.002311778,0.009472611,-0.013635961,0.005624172,-0.00311387,-0.002136,0.002464018,0.012395281,-0.013973832,0.000635054,-0.00242555,0.000158155,0.000933854,-0.000905,0.000415108,-0.000927872,0.008287468,-0.001460953,-0.000236008,2
TCGA_AA_3977,-0.039576492,0.066161395,0.010331804,0.001794385,0.006442704,-0.00973588,0.004585228,-0.001896352,-0.001851808,0.00176997,0.011229261,-0.012332979,-0.000233115,-0.003180149,0.000910503,0.001754276,0.001135957,0.000415671,-0.001767853,0.007946542,-0.001593972,2.56E-05,2
TCGA_AA_3982,-0.075637572,0.126726867,0.021197966,0.00458934,0.013562635,-0.020508559,0.008716146,-0.004017719,-0.003369592,0.003307915,0.019454282,-0.021626026,0.000551665,-0.005142313,0.000464948,0.003735639,-0.000597673,0.000880388,-0.000384758,0.012412532,-0.001674039,-7.29E-06,2
TCGA_AA_3984,-0.034605249,0.059075197,0.008900046,0.000672107,0.005294311,-0.007001054,0.00451697,-0.002395419,-0.000807368,0.001215564,0.013050153,-0.014156233,-0.000298493,-0.003216757,0.000734273,0.00071877,0.00045007,0.000589583,-0.006203879,0.010694372,-0.002421276,-3.28E-05,2
TCGA_AA_A00Z,-0.053348227,0.089377915,0.013988424,0.002618753,0.010553218,-0.014995366,0.006450721,-0.003476683,-0.002315845,0.00233682,0.01447684,-0.016008604,0.00043898,-0.00380253,0.000204826,0.002186555,-0.000984229,0.000621834,-0.001445155,0.009708164,-0.001606358,-5.19E-05,2
TCGA_AA_A01C,-0.037143661,0.062653456,0.010053847,0.002072886,0.007146338,-0.010530954,0.00497806,-0.002279667,-0.001851241,0.001519179,0.009894545,-0.010844448,0.000215415,-0.002595151,0.000184821,0.00204273,-0.000513677,0.000462268,0.000100098,0.006148381,-0.000978213,-2.20E-06,2
TCGA_AA_A01K,-0.07622238,0.127468559,0.020808598,0.004042633,0.014875115,-0.021900664,0.00849594,-0.004489388,-0.003276421,0.003725206,0.019121599,-0.021387911,0.000659546,-0.004093574,0.00024732,0.002819179,-0.00133894,0.00076295,-0.000541217,0.012423601,-0.001976991,-0.000163418,2
TCGA_AA_A01V,-0.026868085,0.045389155,0.006836218,0.001144231,0.005044416,-0.007028728,0.003903598,-0.001859284,-0.000872805,0.001360255,0.008049354,-0.008993231,0.000136243,-0.002144628,4.85E-05,0.001023809,-0.000440684,0.000283155,-0.001536345,0.00577589,-0.001129543,-4.83E-05,2
TCGA_AA_A02H,-0.035422871,0.059589977,0.009065466,0.00173257,0.00701512,-0.009861893,0.004162402,-0.002456696,-0.001427177,0.001551868,0.009971333,-0.010990284,0.000328388,-0.002657799,5.16E-05,0.001517117,-0.000712861,0.000369196,-0.001447675,0.006904072,-0.001173404,-4.41E-05,2
TCGA_AA_A02R,-0.058284221,0.097121585,0.015517173,0.004059853,0.007757629,-0.01399254,0.007245322,-0.00175619,-0.003188214,0.002107051,0.014912405,-0.016260223,-0.000924103,-0.004970371,0.002114264,0.00556416,0.001085645,0.001431349,0.000822771,0.008844269,-0.001623043,0.000204535,2
TCGA_AA_A02W,-0.038373255,0.064069334,0.01008857,0.002173052,0.007459137,-0.010892898,0.004843878,-0.002402342,-0.001777432,0.001576964,0.009907492,-0.01091403,0.000355966,-0.002584406,0.000154207,0.001600381,-0.000617892,0.000409,-7.96E-05,0.006284239,-0.00100993,-4.26E-05,2
TCGA_AA_A03F,1.17E-06,0.000435007,-0.000162095,-0.000471671,-0.000290083,0.000583349,-0.000250591,-0.000463013,0.00045938,0.000275583,0.000691266,-0.000972274,0.000327147,0.001624828,-9.07E-05,-0.001175447,0.001028578,-0.00013813,-0.000948837,0.001512204,-0.000780147,-0.000162802,2
TCGA_AA_A010,-0.094865436,0.158499818,0.026018782,0.005452689,0.018330193,-0.027198119,0.010886302,-0.005458576,-0.00466546,0.00420903,0.024243904,-0.026721478,0.000321539,-0.006721567,0.00043625,0.005071605,-0.000829591,0.00120876,-8.92E-05,0.015332799,-0.002187523,4.40E-05,2
TCGA_AA_A017,-0.043355922,0.073101058,0.011465708,0.002242651,0.008462921,-0.012139143,0.005098834,-0.002844183,-0.001760146,0.001899946,0.011776987,-0.013039657,0.000469156,-0.002953214,5.12E-05,0.00167536,-0.000862094,0.000542751,-0.000991722,0.008000378,-0.001295046,2.11E-06,2
TCGA_AD_5900,-0.069655042,0.116850221,0.018899798,0.004535674,0.011970355,-0.019004481,0.008338645,-0.003326218,-0.003745,0.003095933,0.018176499,-0.019892222,0.000239172,-0.004563155,0.000616162,0.003464798,1.35E-05,0.000920619,2.34E-05,0.011249787,-0.001693124,-1.58E-05,2
TCGA_AD_6548,-0.043555532,0.073057758,0.011834568,0.002840183,0.008311896,-0.012505276,0.005888269,-0.002496933,-0.002346304,0.001778489,0.011981192,-0.01307035,-0.001131908,-0.003965955,0.000866025,0.005500401,0.002056672,0.000313808,-0.000123697,0.00756403,-0.001650198,0.000304255,2
TCGA_AD_6890,-0.061798825,0.104179341,0.017327664,0.003248404,0.012378919,-0.017986301,0.009753605,-0.003941674,-0.003505617,0.002280254,0.017004874,-0.018283913,0.00053506,-0.004069512,0.00023977,0.002554492,-0.00107303,0.000704818,6.75E-05,0.01015753,-0.001742235,-3.12E-05,2
TCGA_AD_A5EJ,-0.033177805,0.056113532,0.008811126,0.001907587,0.006375411,-0.009374967,0.003875458,-0.002215699,-0.001527118,0.00166357,0.009113273,-0.00994718,6.95E-05,-0.002348746,0.000123328,0.001946191,3.27E-06,0.000311038,-0.000278536,0.005914342,-0.001045373,1.20E-05,2
TCGA_AF_2687,-0.096157659,0.160931679,0.026885889,0.005584329,0.018016283,-0.026808748,0.011087327,-0.005153673,-0.005255548,0.004042259,0.024700188,-0.027128128,-6.61E-05,-0.007057607,0.001507652,0.007608696,-0.0006409,0.000922565,0.000982738,0.015346131,-0.00259318,0.000296846,2
TCGA_AF_3400,-0.024815381,0.042277759,0.005253468,-0.001248534,0.003357798,-0.001263446,0.002350489,-0.003888528,0.001050095,0.000565519,0.01570177,-0.016720096,-0.000170978,-0.002325395,-0.000278397,0.000645227,0.002347961,0.000606849,-0.00673259,0.017003076,-0.0034336,0.001692388,2
TCGA_AF_6136,-0.061409327,0.103063158,0.016490693,0.003333361,0.012117499,-0.017533292,0.006981074,-0.003812728,-0.002843971,0.002704179,0.015958723,-0.017615002,0.000634668,-0.004215545,0.000164279,0.002545159,-0.001042547,0.000669331,-0.000238297,0.01028755,-0.001546969,-6.27E-05,2
TCGA_AF_6655,-0.034660806,0.058423719,0.009324493,0.001685407,0.006660899,-0.00950417,0.004029949,-0.002224497,-0.001509759,0.001503858,0.009521358,-0.010489356,0.000382878,-0.002481858,0.000163007,0.001511699,-0.000510585,0.000480536,-0.000686588,0.006469692,-0.001017338,1.72E-05,2
TCGA_AF_6672,-0.030778132,0.053063716,0.009667229,0.001557269,0.005552957,-0.008074564,0.003726725,-0.001554394,-0.001547883,0.001249527,0.008931516,-0.009759843,0.000289467,-0.002369468,8.00E-05,0.001331134,-0.000627679,0.000395171,-0.001141574,0.005987207,-0.000832931,-2.61E-05,2
TCGA_AF_A56L,-0.032561655,0.054753725,0.008419581,0.001893098,0.006332047,-0.009327793,0.003767679,-0.002012311,-0.001398687,0.00145194,0.008362736,-0.009303926,0.000273703,-0.002172023,0.000214515,0.001711573,-0.0005863,0.000364166,-1.91E-05,0.005390357,-0.000896492,-2.51E-05,2
TCGA_AG_3574,-0.03810914,0.06386762,0.010619676,0.001910675,0.00769187,-0.011061855,0.006434722,-0.002512103,-0.00211609,0.001397268,0.010622936,-0.011445608,0.000448015,-0.002592179,9.51E-05,0.001736771,-0.000449928,0.000416057,-0.000109333,0.006343444,-0.001061223,-3.08E-06,2
TCGA_AG_3591,-0.089711215,0.149270178,0.023609836,0.004918205,0.017690746,-0.025523349,0.010066322,-0.00570858,-0.00411416,0.00407746,0.022648576,-0.025128647,0.00083947,-0.006040276,0.000134137,0.003762333,-0.001387319,0.000990256,-0.000240634,0.014634193,-0.002108091,-8.90E-05,2
TCGA_AG_3594,-0.044619418,0.075485967,0.013668707,0.002645504,0.003864505,-0.008655673,0.005342843,-0.000607677,-0.002255197,0.001917631,0.013151658,-0.014295174,-0.000838972,-0.003712736,0.001271614,0.002217829,-0.001081865,0.002799975,-0.001458659,0.008392068,-0.000444419,0.000617794,2
TCGA_AG_3598,-0.047506933,0.080676642,0.01579584,0.002510295,0.007948787,-0.012482922,0.005784162,-0.001702508,-0.002907624,0.001733321,0.012853776,-0.013875364,0.000184419,-0.003403466,0.000981118,0.002035787,3.71E-05,0.000723167,-0.000376496,0.008007766,-0.001201318,5.81E-05,2
TCGA_AG_3599,-0.071526433,0.119922215,0.020050901,0.003961745,0.013469563,-0.019954265,0.008241571,-0.004182329,-0.003211766,0.003201048,0.018830431,-0.020709179,0.000503742,-0.00487196,0.000353983,0.002958341,-0.000441983,0.000812015,-0.000653738,0.012168727,-0.001805915,-4.56E-05,2
TCGA_AG_3605,-0.07386161,0.123119844,0.019565771,0.003880132,0.014732257,-0.021122044,0.009043875,-0.004786019,-0.003299542,0.003209129,0.019489756,-0.021515855,0.000817905,-0.005202045,8.27E-05,0.00303213,-0.00110854,0.000805745,-0.00116032,0.012812899,-0.002003939,-3.95E-06,2
TCGA_AG_3725,-0.029774318,0.051273165,0.008505818,0.00140477,0.005445542,-0.007781041,0.003962206,-0.001966919,-0.001276954,0.001364016,0.009228988,-0.010206221,0.000125217,-0.002467224,0.000118702,0.001229018,-0.000433204,0.000376701,-0.001954939,0.006606653,-0.001157591,-2.57E-05,2
TCGA_AG_3887,-0.066393835,0.111290238,0.018377301,0.003725415,0.01241109,-0.018183862,0.007943407,-0.003867277,-0.002997352,0.002697296,0.01794049,-0.019673075,0.000578888,-0.004661214,0.000243862,0.002664493,-0.001063316,0.000701966,-0.00140376,0.011874118,-0.001837402,-3.08E-05,2
TCGA_AG_3894,-0.052453989,0.09077991,0.020026113,0.002455628,0.010674442,-0.015584655,0.010509197,-0.002524976,-0.004221671,0.001428951,0.015916089,-0.016512964,0.000516235,-0.003621357,9.55E-05,0.002548643,-0.000763666,0.000689569,0.000344474,0.008615148,-0.001083506,9.95E-05,2
TCGA_AG_4001,-0.023282347,0.040136784,0.007232437,0.001321322,0.004101473,-0.006375451,0.003502845,-0.001215363,-0.001117653,0.000771294,0.006916117,-0.007434845,-7.20E-05,-0.001257314,0.00032671,0.002307787,0.000354308,0.000210804,-0.000191106,0.004209924,-0.000657956,8.27E-05,2
TCGA_AG_4005,-0.066845908,0.111812948,0.018245994,0.003684897,0.013379616,-0.019266457,0.007535606,-0.004130529,-0.003133089,0.002913747,0.017198367,-0.018961727,0.000477807,-0.004853711,9.38E-05,0.003634214,-0.000926463,0.000753583,-0.000375121,0.011073731,-0.001617775,4.39E-05,2
TCGA_AG_4022,-0.03183606,0.053931808,0.008729179,0.001779691,0.005548277,-0.008391187,0.004818669,-0.001706241,-0.001669106,0.001085471,0.009024599,-0.009711208,8.34E-05,-0.00189693,0.000552273,0.001862469,0.00020767,0.000297787,5.76E-05,0.005408409,-0.000913961,3.52E-05,2
TCGA_AG_A00Y,-0.076966828,0.12882543,0.020177686,0.004037986,0.015288255,-0.02205541,0.008947375,-0.004836271,-0.00346219,0.00340965,0.019866437,-0.021996732,0.000727924,-0.005169478,0.000340763,0.003060928,-0.001473599,0.000942901,-0.000635073,0.01290558,-0.002073209,-9.37E-05,2
TCGA_AG_A01W,-0.054900211,0.092301102,0.01387158,0.002571721,0.010089384,-0.014464442,0.006898611,-0.003653722,-0.002286368,0.002490705,0.016153664,-0.017910331,9.83E-05,-0.004347073,0.000239579,0.002301617,-0.001095716,0.000701563,-0.003885004,0.011578026,-0.002074043,-6.11E-05,2
TCGA_AG_A02N,-0.036406007,0.061923468,0.01066197,0.001969086,0.006188603,-0.009363319,0.00452277,-0.002069063,-0.001624274,0.001718208,0.010299023,-0.011294621,0.000331991,-0.00269191,0.000233528,0.001547849,-0.00042639,0.000426377,-0.000827586,0.006788567,-0.001090893,-4.57E-05,2
TCGA_AG_A015,-0.024382308,0.041205839,0.006245604,0.001277089,0.004923614,-0.006969154,0.002832305,-0.001687489,-0.00098149,0.001110418,0.006545331,-0.00725482,0.000233786,-0.001631679,2.28E-05,0.000970903,-0.000344513,0.000304749,-0.000114266,0.004337207,-0.000724228,-3.01E-05,2
TCGA_AG_A023,-0.048401055,0.08155415,0.01281135,0.002592896,0.009294605,-0.013503957,0.006719549,-0.003029335,-0.002107698,0.001899508,0.013302932,-0.014583578,0.000400571,-0.003315681,0.000126954,0.002005801,-0.000894387,0.000521917,-0.000978228,0.008553321,-0.001362545,-5.14E-05,2
